run_id,timestamp,lidar_min,lidar_max,ultrasonic_left,ultrasonic_right,x,y,orientation,battery_level,collision_flag,path_smoothness,time_taken,target
24,7,0.54,4.6,1.72,1.78,2.59,1.85,265.76,95.88,0,0.6,42,success
24,8,0.7,4.17,0.51,0.24,2.86,2.07,316.96,95.17,0,0.6,42,success
24,9,0.35,4.8,0.7,1.24,3.07,2.28,230.87,94.04,0,0.6,42,success
24,10,1.16,4.98,0.32,1.0,3.27,2.3,150.94,93.14,0,0.6,42,success
24,11,1.08,4.43,0.47,0.36,3.47,2.41,309.35,92.42,0,0.6,42,success
24,12,0.43,3.75,0.76,0.45,3.75,2.78,206.25,91.95,0,0.6,42,success
24,13,1.19,4.13,1.62,1.86,3.93,3.02,313.15,90.88,0,0.6,42,success
24,14,0.65,2.79,0.17,0.7,3.98,3.27,273.88,90.16,0,0.6,42,success
24,15,1.27,4.61,1.17,0.52,4.29,3.66,315.96,89.44,0,0.6,42,success
24,16,0.79,4.84,1.5,1.33,4.55,3.91,149.34,88.66,0,0.6,42,success
24,17,0.72,3.46,0.27,1.12,4.79,4.18,70.51,87.58,0,0.6,42,success
24,18,0.78,4.62,0.9,1.25,5.28,4.31,179.75,86.98,0,0.6,42,success
24,19,0.97,4.83,0.42,1.07,5.54,4.44,337.7,85.89,0,0.6,42,success
24,20,1.16,4.56,0.34,0.74,5.75,4.67,272.36,85.49,0,0.6,42,success
24,21,0.33,4.92,1.75,1.32,5.99,4.83,4.88,84.89,0,0.6,42,success
24,22,0.98,4.63,1.33,1.44,6.3,4.88,280.67,83.98,0,0.6,42,success
24,23,1.01,4.91,1.5,0.26,6.78,5.1,220.16,82.82,0,0.6,42,success
24,24,0.36,4.06,1.21,1.81,6.86,5.23,87.86,81.76,0,0.6,42,success
24,25,0.93,4.99,1.65,1.85,7.18,5.59,143.57,80.81,0,0.6,42,success
24,26,0.59,4.23,1.15,0.46,7.57,5.79,325.88,79.71,0,0.6,42,success
24,27,0.54,4.25,1.21,0.31,7.96,6.24,112.55,78.8,0,0.6,42,success
24,28,0.6,4.05,0.56,0.65,8.37,6.27,237.32,77.95,0,0.6,42,success
24,29,1.82,4.96,1.28,0.17,8.63,6.66,279.52,77.49,0,0.6,42,success
24,30,1.11,4.94,0.59,0.93,8.91,6.89,248.82,76.62,0,0.6,42,success
24,31,0.46,4.71,1.03,1.53,9.16,7.17,225.42,75.78,0,0.6,42,success
24,32,1.32,4.93,1.95,0.32,9.6,7.44,10.32,75.21,0,0.6,42,success
24,33,0.57,4.88,0.17,1.39,9.81,7.59,145.86,74.06,0,0.6,42,success
24,34,0.93,4.94,1.02,0.86,10.22,8.02,215.49,73.64,0,0.6,42,success
24,35,0.37,4.89,0.44,1.91,10.39,8.08,111.65,72.74,0,0.6,42,success
24,36,0.46,4.76,0.84,0.69,10.6,8.42,206.03,72.03,0,0.6,42,success
24,37,0.43,4.86,1.3,0.58,10.62,8.45,132.47,71.33,0,0.6,42,success
24,38,2.69,4.99,1.81,1.33,11.1,8.82,267.54,70.37,0,0.6,42,success
24,39,0.55,4.65,1.84,0.37,11.27,9.32,2.25,69.32,0,0.6,42,success
24,40,0.63,4.84,0.92,1.54,11.38,9.72,163.34,68.62,0,0.6,42,success
24,41,0.81,3.77,1.55,0.58,11.57,10.02,183.19,67.99,0,0.6,42,success
25,0,0.94,4.3,0.54,1.15,0.21,0.13,245.45,99.37,0,0.9,35,partial
25,1,0.71,3.45,1.89,1.54,0.39,0.19,72.11,99.0,0,0.9,35,partial
25,2,0.76,4.4,0.68,0.57,0.51,0.63,231.62,98.47,0,0.9,35,partial
25,3,1.03,2.82,1.64,1.54,0.67,1.02,10.74,97.81,0,0.9,35,partial
25,4,0.76,4.75,0.6,0.86,1.12,1.49,259.73,97.24,0,0.9,35,partial
25,5,0.44,4.69,0.26,1.79,1.55,1.57,76.78,96.83,0,0.9,35,partial
25,6,0.48,5.0,1.03,0.23,1.65,1.63,15.09,96.36,0,0.9,35,partial
25,7,1.12,4.5,0.58,1.15,1.94,1.83,307.49,96.05,0,0.9,35,partial
25,8,2.26,4.93,1.1,0.4,2.35,1.94,109.06,95.06,0,0.9,35,partial
25,9,1.54,4.71,0.67,1.6,2.42,2.14,357.59,94.73,0,0.9,35,partial
25,10,0.48,4.7,0.25,1.0,2.47,2.3,122.85,93.96,0,0.9,35,partial
25,11,0.33,4.68,1.19,0.39,2.96,2.64,223.53,92.97,0,0.9,35,partial
25,12,0.46,4.82,0.78,0.36,3.25,2.81,70.43,92.57,0,0.9,35,partial
25,13,0.41,4.54,1.85,0.59,3.5,3.16,240.7,91.48,0,0.9,35,partial
25,14,2.18,4.24,1.09,1.94,3.66,3.46,160.17,90.33,0,0.9,35,partial
25,15,0.83,4.28,0.78,1.93,3.82,3.79,79.72,89.74,0,0.9,35,partial
25,16,1.04,4.91,1.91,0.95,4.31,3.89,277.73,89.18,0,0.9,35,partial
25,17,0.3,3.67,1.1,1.24,4.45,4.16,83.67,88.58,0,0.9,35,partial
25,18,1.02,4.92,0.21,0.89,4.57,4.49,226.76,88.05,0,0.9,35,partial
25,19,0.49,2.54,0.98,1.62,4.62,4.95,206.39,87.4,0,0.9,35,partial
25,20,0.36,4.88,1.03,0.85,4.73,5.39,137.74,86.96,0,0.9,35,partial
25,21,0.76,4.16,1.11,0.97,5.16,5.68,78.68,86.2,0,0.9,35,partial
25,22,2.48,5.0,1.56,0.73,5.63,5.98,192.93,85.12,0,0.9,35,partial
25,23,1.64,4.66,1.39,1.68,5.84,6.33,309.73,84.48,0,0.9,35,partial
25,24,0.92,4.4,0.65,1.76,6.23,6.56,299.81,84.15,0,0.9,35,partial
25,25,0.55,3.59,1.2,1.93,6.4,6.75,192.97,83.73,0,0.9,35,partial
25,26,1.22,4.67,1.69,0.22,6.58,7.07,159.7,82.87,0,0.9,35,partial
25,27,0.7,4.72,1.3,0.37,6.95,7.49,43.35,81.74,0,0.9,35,partial
25,28,0.42,4.74,0.87,0.46,7.25,7.73,349.03,80.95,0,0.9,35,partial
25,29,0.81,4.71,1.35,1.94,7.44,8.08,194.89,80.52,0,0.9,35,partial
25,30,0.46,4.75,1.27,1.52,7.93,8.39,75.11,79.89,0,0.9,35,partial
25,31,0.61,4.51,1.12,1.26,8.19,8.41,107.09,78.9,0,0.9,35,partial
25,32,1.91,4.8,0.54,1.7,8.29,8.51,125.52,78.05,0,0.9,35,partial
25,33,0.41,3.03,1.5,1.72,8.3,8.54,181.02,76.92,0,0.9,35,partial
25,34,0.74,4.86,0.51,1.89,8.58,8.86,356.77,76.11,0,0.9,35,partial
26,0,0.37,4.64,1.11,1.39,0.23,0.47,237.16,99.46,0,1.0,34,partial
26,1,0.69,4.12,1.86,1.5,0.66,0.57,345.93,98.92,0,1.0,34,partial
26,2,0.73,4.86,1.27,1.16,0.97,0.96,152.3,98.17,0,1.0,34,partial
26,3,0.58,4.48,0.59,0.38,1.15,1.08,163.44,97.66,0,1.0,34,partial
26,4,0.8,3.09,1.81,0.23,1.48,1.23,56.41,97.3,0,1.0,34,partial
26,5,0.51,4.85,0.92,1.77,1.9,1.72,287.1,96.71,0,1.0,34,partial
26,6,0.42,4.47,1.68,1.11,2.03,1.95,358.04,95.94,0,1.0,34,partial
26,7,0.37,4.7,1.97,0.63,2.16,2.17,236.15,94.85,0,1.0,34,partial
26,8,0.37,4.93,1.23,1.8,2.54,2.34,313.58,93.76,0,1.0,34,partial
26,9,0.41,4.65,1.79,0.94,2.7,2.61,311.84,92.77,0,1.0,34,partial
26,10,0.38,4.34,0.8,1.42,2.79,2.81,358.03,92.09,0,1.0,34,partial
26,11,0.88,4.73,0.53,1.5,3.06,2.98,232.23,91.28,0,1.0,34,partial
26,12,0.55,4.32,0.43,1.65,3.53,3.39,2.93,90.17,0,1.0,34,partial
26,13,1.96,4.26,0.17,0.18,4.01,3.55,68.62,89.85,0,1.0,34,partial
26,14,1.33,4.24,0.66,1.31,4.02,3.56,58.61,89.35,0,1.0,34,partial
26,15,1.75,4.61,0.94,0.3,4.03,3.67,320.36,89.05,0,1.0,34,partial
26,16,0.56,4.21,1.78,0.93,4.16,4.02,359.47,88.59,0,1.0,34,partial
26,17,0.67,4.8,1.35,0.88,4.24,4.25,226.3,87.86,0,1.0,34,partial
26,18,0.6,4.72,0.94,0.39,4.62,4.36,79.61,87.41,0,1.0,34,partial
26,19,0.31,3.79,1.23,0.24,4.91,4.73,35.56,86.47,0,1.0,34,partial
26,20,1.52,4.44,0.28,0.76,5.23,5.07,240.89,85.86,0,1.0,34,partial
26,21,1.0,4.76,1.39,0.2,5.34,5.1,233.1,85.31,0,1.0,34,partial
26,22,0.45,3.86,1.7,1.67,5.7,5.39,90.21,84.4,0,1.0,34,partial
26,23,0.55,4.62,1.49,1.9,5.74,5.43,223.05,84.01,0,1.0,34,partial
26,24,0.54,4.53,0.62,0.21,6.1,5.51,335.67,82.87,0,1.0,34,partial
26,25,0.58,3.47,0.24,1.01,6.12,5.64,342.43,82.44,0,1.0,34,partial
26,26,1.62,4.39,0.15,1.1,6.42,5.92,343.19,81.31,0,1.0,34,partial
26,27,0.83,4.8,1.4,0.7,6.57,6.1,127.11,80.22,0,1.0,34,partial
26,28,0.39,4.93,0.35,1.71,6.61,6.37,63.55,79.71,0,1.0,34,partial
26,29,0.38,4.69,1.54,1.56,6.78,6.47,121.65,78.86,0,1.0,34,partial
26,30,1.23,4.54,0.43,0.31,7.26,6.65,40.36,78.39,0,1.0,34,partial
26,31,0.38,4.13,1.62,1.47,7.39,6.97,121.73,77.39,0,1.0,34,partial
26,32,0.76,4.79,0.11,1.53,7.66,7.25,31.89,76.75,0,1.0,34,partial
26,33,0.84,4.73,1.57,1.0,8.07,7.44,305.98,76.26,0,1.0,34,partial
27,0,0.66,4.94,0.45,0.71,0.34,0.3,202.18,98.82,0,0.22,11,collision
27,1,1.28,4.56,1.12,1.42,0.72,0.48,36.83,97.62,0,0.22,11,collision
27,2,0.57,4.55,1.69,0.63,1.05,0.78,316.93,96.97,0,0.22,11,collision
27,3,0.79,4.16,1.51,1.33,1.12,0.86,295.23,96.23,0,0.22,11,collision
27,4,0.34,4.69,0.84,1.44,1.31,1.16,53.89,95.37,0,0.22,11,collision
27,5,0.66,3.01,1.84,1.72,1.78,1.19,88.39,94.99,0,0.22,11,collision
27,6,1.39,4.48,1.17,1.0,1.78,1.67,164.31,94.43,0,0.22,11,collision
27,7,0.4,4.59,0.23,0.83,1.87,1.85,109.43,93.35,1,0.22,11,collision
27,8,0.34,4.71,0.13,0.54,1.95,2.28,197.19,93.02,0,0.22,11,collision
27,9,1.1,4.81,1.81,1.24,2.09,2.62,70.08,92.37,0,0.22,11,collision
27,10,1.62,4.67,0.26,1.95,2.11,3.06,59.43,91.31,1,0.22,11,collision
28,0,0.93,4.59,0.72,0.63,0.26,0.3,314.69,98.91,0,0.46,35,success
28,1,0.31,4.39,0.12,0.67,0.44,0.64,132.79,98.48,0,0.46,35,success
28,2,0.51,4.6,0.62,1.2,0.72,0.79,24.06,97.77,0,0.46,35,success
28,3,0.58,3.5,0.49,1.41,1.17,0.85,294.88,97.27,0,0.46,35,success
28,4,0.89,4.69,0.19,0.57,1.17,1.13,13.44,96.32,0,0.46,35,success
28,5,2.6,4.76,1.9,0.98,1.24,1.5,78.25,95.14,0,0.46,35,success
28,6,0.54,4.64,0.67,0.17,1.47,1.99,280.94,94.75,0,0.46,35,success
28,7,0.69,4.83,1.36,1.26,1.56,2.36,211.53,94.4,0,0.46,35,success
28,8,1.13,4.59,1.81,0.57,1.65,2.75,124.57,93.5,0,0.46,35,success
28,9,2.12,4.37,1.49,0.98,1.85,2.85,208.04,92.81,0,0.46,35,success
28,10,1.15,3.7,0.4,0.77,2.24,2.97,189.13,91.64,0,0.46,35,success
28,11,0.47,4.93,0.11,0.64,2.24,2.98,76.16,91.13,0,0.46,35,success
28,12,1.23,4.81,1.89,0.33,2.36,3.39,219.67,90.02,0,0.46,35,success
28,13,0.55,4.94,1.13,1.36,2.72,3.75,7.04,89.53,0,0.46,35,success
28,14,0.45,4.75,1.43,1.63,2.78,3.8,284.45,88.48,0,0.46,35,success
28,15,0.5,4.32,0.81,1.21,2.82,3.97,14.98,88.11,0,0.46,35,success
28,16,1.59,4.77,1.18,0.29,3.02,4.19,156.66,87.1,0,0.46,35,success
28,17,0.45,4.25,1.0,1.7,3.49,4.65,60.69,86.28,0,0.46,35,success
28,18,0.42,3.85,0.3,1.4,3.82,4.73,245.35,85.53,0,0.46,35,success
28,19,0.86,4.9,0.85,1.78,4.24,4.81,262.41,84.37,0,0.46,35,success
28,20,0.4,4.66,0.63,1.51,4.69,4.86,285.85,83.8,0,0.46,35,success
28,21,0.9,3.06,0.95,1.56,4.87,5.32,137.02,83.05,0,0.46,35,success
28,22,0.83,4.79,0.6,0.45,5.17,5.45,356.23,82.61,0,0.46,35,success
28,23,0.74,4.48,0.29,1.27,5.3,5.77,112.48,82.3,0,0.46,35,success
28,24,0.93,4.18,1.79,0.54,5.41,6.21,10.94,81.61,0,0.46,35,success
28,25,0.35,3.94,0.69,0.61,5.7,6.3,355.9,80.93,0,0.46,35,success
28,26,1.83,4.79,0.26,0.53,5.77,6.74,117.38,80.04,0,0.46,35,success
28,27,0.99,4.32,1.21,1.52,6.1,6.99,330.35,79.5,0,0.46,35,success
28,28,1.26,4.19,1.82,0.66,6.16,7.17,131.03,78.82,0,0.46,35,success
28,29,2.19,4.65,0.17,0.91,6.24,7.33,307.73,77.93,0,0.46,35,success
28,30,0.44,4.86,0.62,1.21,6.28,7.61,327.65,77.6,0,0.46,35,success
28,31,0.83,3.95,1.52,2.0,6.38,7.84,304.27,76.41,0,0.46,35,success
28,32,1.14,4.67,0.72,0.88,6.63,8.03,282.71,75.55,0,0.46,35,success
28,33,0.47,4.67,0.99,1.19,7.0,8.07,280.42,74.73,0,0.46,35,success
28,34,0.45,4.92,0.28,0.76,7.18,8.11,218.2,74.19,0,0.46,35,success
29,0,1.13,4.14,1.05,1.83,0.21,0.49,299.89,98.91,0,0.38,15,success
29,1,0.57,4.98,1.29,1.31,0.61,0.98,270.61,98.05,0,0.38,15,success
29,2,0.67,4.8,1.69,1.84,0.65,1.27,233.67,97.47,0,0.38,15,success
29,3,1.04,4.39,1.01,0.97,0.71,1.31,17.77,96.45,0,0.38,15,success
29,4,1.09,4.21,1.48,0.61,1.07,1.66,68.33,95.41,0,0.38,15,success
29,5,0.81,4.78,1.61,0.23,1.36,1.99,305.82,94.24,0,0.38,15,success
29,6,0.63,4.65,1.68,0.43,1.75,2.34,142.81,93.5,0,0.38,15,success
29,7,1.16,4.98,0.21,0.12,2.04,2.51,289.75,92.39,0,0.38,15,success
29,8,0.45,3.91,1.36,1.03,2.38,2.89,25.0,91.93,0,0.38,15,success
29,9,0.49,4.83,0.3,0.56,2.43,3.32,358.05,90.98,0,0.38,15,success
29,10,0.35,4.6,1.66,0.41,2.46,3.66,144.85,90.21,0,0.38,15,success
29,11,0.75,4.95,1.57,0.91,2.9,3.96,300.84,89.21,0,0.38,15,success
29,12,0.67,4.01,1.7,0.87,3.18,4.06,150.1,88.3,0,0.38,15,success
29,13,1.05,4.39,1.22,0.78,3.64,4.11,136.85,87.97,0,0.38,15,success
29,14,1.28,4.71,1.55,0.24,3.92,4.17,156.14,87.23,0,0.38,15,success
30,0,1.02,3.23,1.96,1.45,0.23,0.04,208.32,99.42,0,0.84,34,partial
30,1,0.37,4.93,1.02,0.11,0.25,0.43,98.43,98.46,0,0.84,34,partial
30,2,0.6,4.58,0.71,0.45,0.38,0.49,208.14,97.98,0,0.84,34,partial
30,3,0.38,3.49,1.23,0.44,0.67,0.67,126.59,97.26,0,0.84,34,partial
30,4,0.3,4.98,0.27,1.19,0.81,0.77,207.58,96.4,0,0.84,34,partial
30,5,0.32,4.87,1.74,0.45,0.82,0.96,166.61,95.56,0,0.84,34,partial
30,6,1.44,3.45,1.85,1.84,1.07,1.38,240.92,94.78,0,0.84,34,partial
30,7,1.43,4.78,1.11,1.63,1.1,1.39,209.82,93.91,0,0.84,34,partial
30,8,0.63,4.74,0.81,0.15,1.35,1.57,264.14,93.12,0,0.84,34,partial
30,9,0.42,4.96,0.94,1.25,1.36,1.59,165.79,92.02,0,0.84,34,partial
30,10,0.37,3.93,0.17,0.8,1.86,1.84,290.02,91.19,0,0.84,34,partial
30,11,0.72,4.95,1.49,0.2,2.19,1.85,237.78,90.2,0,0.84,34,partial
30,12,0.36,4.85,0.29,0.93,2.54,2.22,246.33,89.49,0,0.84,34,partial
30,13,0.69,4.9,0.66,0.58,2.82,2.61,255.27,88.93,0,0.84,34,partial
30,14,0.4,4.72,0.86,0.21,2.9,2.8,29.35,87.99,0,0.84,34,partial
30,15,0.43,4.98,1.31,0.54,3.36,3.09,110.37,87.1,0,0.84,34,partial
30,16,0.6,4.88,0.14,1.73,3.76,3.2,11.96,86.79,0,0.84,34,partial
30,17,0.93,4.28,0.23,0.61,4.1,3.53,236.27,86.13,0,0.84,34,partial
30,18,0.72,4.63,0.46,0.2,4.11,4.01,348.42,85.09,0,0.84,34,partial
30,19,0.54,4.14,0.94,1.66,4.37,4.3,68.43,84.44,0,0.84,34,partial
30,20,0.72,4.97,1.45,0.95,4.65,4.46,152.81,83.62,0,0.84,34,partial
30,21,1.34,4.79,0.47,0.48,4.71,4.7,306.89,82.88,0,0.84,34,partial
30,22,1.31,5.0,0.61,1.21,4.71,4.99,215.15,82.49,0,0.84,34,partial
30,23,0.68,4.51,0.95,0.52,4.78,5.2,124.22,81.32,0,0.84,34,partial
30,24,0.71,4.65,0.53,1.25,5.16,5.38,121.57,80.66,0,0.84,34,partial
30,25,1.43,4.84,1.52,0.43,5.36,5.64,107.61,80.14,0,0.84,34,partial
30,26,1.26,4.82,1.39,1.83,5.74,5.83,275.42,79.24,0,0.84,34,partial
30,27,0.91,4.97,0.17,0.37,6.13,6.31,149.45,78.08,0,0.84,34,partial
30,28,0.32,4.78,0.95,1.33,6.38,6.75,104.44,76.97,0,0.84,34,partial
30,29,0.93,3.65,1.22,1.02,6.86,7.11,55.98,76.43,0,0.84,34,partial
30,30,1.67,4.86,0.23,1.17,7.34,7.18,21.54,75.32,0,0.84,34,partial
30,31,0.51,4.99,0.99,1.77,7.39,7.64,315.24,74.13,0,0.84,34,partial
30,32,0.9,4.86,1.07,1.24,7.87,7.8,66.81,73.47,0,0.84,34,partial
30,33,0.71,4.52,0.53,0.52,8.03,7.92,190.07,73.02,0,0.84,34,partial
31,0,0.73,4.58,1.1,0.83,0.17,0.44,260.78,99.59,0,0.3,45,collision
31,1,0.48,3.31,1.8,1.65,0.34,0.46,38.82,98.42,0,0.3,45,collision
31,2,0.74,4.33,1.63,1.77,0.41,0.88,97.78,97.72,0,0.3,45,collision
31,3,0.85,3.6,0.25,1.88,0.48,1.32,120.09,97.21,0,0.3,45,collision
31,4,0.5,4.62,1.36,0.66,0.82,1.35,55.93,96.24,0,0.3,45,collision
31,5,0.55,4.9,1.98,1.54,1.05,1.6,252.27,95.7,0,0.3,45,collision
31,6,0.61,4.66,1.62,0.18,1.16,1.78,329.68,94.67,0,0.3,45,collision
31,7,0.4,4.72,1.36,0.98,1.2,1.89,306.2,93.8,0,0.3,45,collision
31,8,1.15,4.84,0.42,1.73,1.67,2.12,184.88,93.19,0,0.3,45,collision
31,9,2.19,4.51,1.6,0.91,1.8,2.4,353.97,92.48,0,0.3,45,collision
31,10,0.34,4.66,0.67,0.75,2.21,2.77,38.23,91.4,1,0.3,45,collision
31,11,0.56,4.93,1.58,1.49,2.7,3.11,119.8,90.25,0,0.3,45,collision
31,12,0.38,4.11,1.8,1.25,3.1,3.13,188.79,89.54,0,0.3,45,collision
31,13,0.65,4.89,0.42,1.91,3.19,3.38,82.06,89.03,0,0.3,45,collision
31,14,0.45,2.83,1.11,1.66,3.61,3.67,128.83,88.43,0,0.3,45,collision
31,15,2.02,4.73,0.76,1.61,3.61,4.13,205.77,87.77,0,0.3,45,collision
31,16,0.98,4.94,0.55,1.62,3.78,4.49,46.83,87.39,0,0.3,45,collision
31,17,0.3,4.91,0.21,0.71,4.22,4.9,343.56,86.77,0,0.3,45,collision
31,18,1.25,4.53,0.89,1.32,4.55,5.25,195.37,85.7,0,0.3,45,collision
31,19,0.4,4.44,0.69,1.21,4.62,5.44,267.77,84.67,0,0.3,45,collision
31,20,0.88,4.05,0.17,1.96,5.07,5.67,35.0,83.79,0,0.3,45,collision
31,21,0.65,4.76,0.73,1.98,5.55,5.81,55.27,83.05,0,0.3,45,collision
31,22,0.59,4.83,0.48,0.96,6.04,6.07,265.61,82.64,0,0.3,45,collision
31,23,1.59,4.56,1.63,0.12,6.14,6.37,5.36,81.93,0,0.3,45,collision
31,24,0.33,4.42,1.44,1.24,6.23,6.75,205.74,81.43,0,0.3,45,collision
31,25,1.2,4.04,0.54,1.12,6.47,6.81,38.04,80.44,0,0.3,45,collision
31,26,0.59,4.93,1.34,1.36,6.69,7.17,1.68,79.64,0,0.3,45,collision
31,27,0.88,4.07,0.77,1.51,6.86,7.25,128.59,78.87,0,0.3,45,collision
31,28,0.3,4.53,1.67,0.42,6.91,7.54,163.7,78.53,0,0.3,45,collision
31,29,0.56,4.24,0.63,1.93,6.97,7.68,65.97,78.17,0,0.3,45,collision
31,30,1.09,4.34,1.82,1.61,7.15,8.07,88.67,77.54,0,0.3,45,collision
31,31,0.49,4.67,0.13,0.4,7.55,8.28,299.07,76.4,0,0.3,45,collision
31,32,1.1,4.92,1.31,1.42,7.64,8.46,71.45,75.96,0,0.3,45,collision
31,33,0.32,4.38,1.62,1.11,8.07,8.7,217.19,75.18,1,0.3,45,collision
31,34,0.77,3.97,1.45,1.41,8.2,8.88,177.7,74.67,0,0.3,45,collision
31,35,0.55,4.82,1.1,0.71,8.56,9.3,274.23,73.92,0,0.3,45,collision
31,36,2.19,4.98,0.59,0.45,8.71,9.52,109.55,73.31,0,0.3,45,collision
31,37,1.43,3.97,1.42,0.59,8.89,9.57,105.12,72.2,0,0.3,45,collision
31,38,0.89,4.91,1.73,0.87,9.23,9.84,171.13,71.5,0,0.3,45,collision
31,39,0.63,4.87,0.51,0.51,9.64,9.91,352.84,70.37,0,0.3,45,collision
31,40,0.38,3.43,0.96,1.59,9.78,10.26,122.3,69.83,0,0.3,45,collision
31,41,0.78,3.94,1.01,0.47,9.83,10.69,170.62,69.15,0,0.3,45,collision
31,42,0.43,4.54,1.17,0.86,9.92,10.79,227.85,68.63,0,0.3,45,collision
31,43,0.82,4.43,0.75,0.34,10.07,11.06,80.94,67.87,0,0.3,45,collision
31,44,0.42,4.25,1.76,0.96,10.3,11.14,211.86,66.7,0,0.3,45,collision
32,0,1.58,4.98,0.82,0.14,0.42,0.09,236.77,98.89,0,0.78,33,success
32,1,0.64,4.51,1.38,1.41,0.49,0.21,115.8,98.08,0,0.78,33,success
32,2,2.03,4.72,1.94,1.47,0.84,0.32,46.35,97.62,0,0.78,33,success
32,3,1.3,4.68,1.97,1.99,0.97,0.57,25.7,97.27,0,0.78,33,success
32,4,0.53,4.99,0.25,0.93,1.31,0.81,275.89,96.85,0,0.78,33,success
32,5,0.64,4.61,1.68,1.32,1.76,1.26,41.4,95.97,0,0.78,33,success
32,6,1.07,4.95,0.68,1.14,2.05,1.68,74.83,95.21,0,0.78,33,success
32,7,1.01,4.65,0.43,1.39,2.17,1.69,355.08,94.58,0,0.78,33,success
32,8,0.52,4.75,1.05,0.26,2.48,1.88,184.61,94.24,0,0.78,33,success
32,9,0.93,4.83,1.88,0.88,2.58,2.08,65.82,93.73,0,0.78,33,success
32,10,1.37,4.66,1.65,0.23,2.9,2.18,136.97,93.04,0,0.78,33,success
32,11,0.5,4.52,0.3,0.32,3.05,2.45,68.97,91.87,0,0.78,33,success
32,12,0.66,4.6,1.37,1.31,3.18,2.68,291.89,91.49,0,0.78,33,success
32,13,2.25,4.57,1.02,0.82,3.6,3.01,132.91,90.58,0,0.78,33,success
32,14,0.85,4.24,1.77,0.43,4.06,3.05,119.49,89.83,0,0.78,33,success
32,15,0.53,4.06,1.93,0.38,4.2,3.33,220.39,89.18,0,0.78,33,success
32,16,0.66,4.06,1.9,0.75,4.41,3.81,287.79,88.0,0,0.78,33,success
32,17,0.34,4.25,1.49,0.36,4.56,4.09,144.31,87.23,0,0.78,33,success
32,18,1.28,3.83,1.46,1.45,4.77,4.42,296.81,86.42,0,0.78,33,success
32,19,0.32,4.94,0.25,0.9,4.83,4.68,66.25,85.84,0,0.78,33,success
32,20,1.97,4.2,0.32,1.83,5.24,5.11,7.28,85.45,0,0.78,33,success
32,21,0.41,4.85,1.5,0.18,5.25,5.41,7.9,84.92,0,0.78,33,success
32,22,0.86,4.59,0.18,0.18,5.39,5.64,249.86,83.77,0,0.78,33,success
32,23,0.84,4.04,0.12,1.63,5.54,5.69,212.38,83.13,0,0.78,33,success
32,24,0.42,4.1,0.89,0.71,6.01,5.87,225.95,82.59,0,0.78,33,success
32,25,0.93,4.18,0.33,1.45,6.04,6.14,41.69,81.74,0,0.78,33,success
32,26,0.35,4.72,1.85,0.14,6.44,6.43,29.17,81.12,0,0.78,33,success
32,27,1.21,4.66,1.44,0.75,6.75,6.44,8.35,80.22,0,0.78,33,success
32,28,1.36,4.88,1.56,0.34,6.84,6.71,233.57,79.43,0,0.78,33,success
32,29,0.79,4.6,1.28,1.25,7.08,6.97,26.08,78.9,0,0.78,33,success
32,30,0.33,4.15,1.76,0.41,7.26,7.08,162.33,78.0,0,0.78,33,success
32,31,1.02,4.68,0.15,1.0,7.71,7.38,353.51,77.41,0,0.78,33,success
32,32,0.35,4.79,1.92,1.38,8.07,7.39,86.73,76.48,0,0.78,33,success
33,0,1.5,4.99,0.8,0.27,0.24,0.19,309.58,98.92,0,0.48,31,timeout
33,1,0.57,4.88,1.19,0.79,0.43,0.63,80.45,98.4,0,0.48,31,timeout
33,2,0.77,4.45,0.5,0.26,0.49,0.7,123.49,97.6,0,0.48,31,timeout
33,3,0.36,4.95,0.95,0.99,0.67,0.87,234.99,96.46,0,0.48,31,timeout
33,4,0.4,4.61,0.12,1.7,0.71,1.33,31.79,96.04,0,0.48,31,timeout
33,5,0.73,4.96,0.75,1.2,0.77,1.83,331.02,95.06,0,0.48,31,timeout
33,6,1.07,4.65,1.96,0.43,1.25,1.95,32.02,94.69,0,0.48,31,timeout
33,7,1.59,4.95,1.63,1.77,1.65,2.09,151.16,94.33,0,0.48,31,timeout
33,8,1.16,4.9,1.28,0.18,2.08,2.28,299.54,93.17,0,0.48,31,timeout
33,9,1.43,4.72,0.73,1.06,2.56,2.68,139.59,92.61,0,0.48,31,timeout
33,10,1.27,4.72,1.62,0.82,2.65,2.83,44.07,92.2,1,0.48,31,timeout
33,11,0.92,4.8,1.94,0.94,2.85,3.27,69.05,91.08,0,0.48,31,timeout
33,12,0.98,4.46,0.39,0.72,3.07,3.55,19.0,90.72,0,0.48,31,timeout
33,13,0.75,3.82,0.32,1.43,3.31,3.73,43.15,89.72,0,0.48,31,timeout
33,14,1.21,4.86,0.33,0.16,3.77,4.07,8.77,88.98,0,0.48,31,timeout
33,15,1.3,4.02,1.92,0.9,4.23,4.5,48.08,88.17,0,0.48,31,timeout
33,16,0.8,4.82,1.2,0.9,4.54,4.79,354.47,87.08,1,0.48,31,timeout
33,17,0.69,4.88,0.6,0.72,4.82,4.93,303.28,86.15,0,0.48,31,timeout
33,18,0.51,4.71,1.37,1.46,5.31,5.2,22.51,85.66,0,0.48,31,timeout
33,19,1.2,4.53,0.45,1.3,5.58,5.65,10.72,84.58,0,0.48,31,timeout
33,20,0.73,4.87,0.57,0.33,5.78,6.12,156.03,83.74,0,0.48,31,timeout
